disease_id	name
DIS005488	Hashimoto's thyroiditis
DIS005468	Renpenning's syndrome
DIS010282	Subconjunctival bleeding
DIS005469	Hypertrophic osteoarthropathy
DIS005490	Yellow nail syndrome
DIS005491	Organophosphate poisoning
DIS005492	Hypopituitarism
DIS005493	Tinea versicolor
DIS004972	Fountain syndrome
DIS005494	Tachycardia-induced cardiomyopathy
DIS005496	Achromatopsia
DIS005497	Obsessive–compulsive personality disorder
DIS005500	Ovarian cancer
DIS005502	Transient tachypnea of the newborn
DIS005503	Greater trochanteric pain syndrome
DIS005505	Gillespie syndrome
DIS005506	I-cell disease
DIS005507	Latent tuberculosis
DIS005508	Perivascular epithelioid cell tumour
DIS005509	Werner syndrome
DIS005510	Athletic pubalgia
DIS005511	Caplan's syndrome
DIS004989	Zonular cataract and nystagmus
DIS005513	Jansky–Bielschowsky disease
DIS005514	Childhood obesity
DIS005515	Slipped capital femoral epiphysis
DIS005516	Periodic limb movement disorder
DIS005517	Radiculopathy
DIS005518	Hereditary diffuse leukoencephalopathy with spheroids
DIS005520	Disseminated intravascular coagulation
DIS005521	Mevalonate kinase deficiency
DIS005523	Hearing loss
DIS005525	Osteitis fibrosa cystica
DIS005526	Interstitial cystitis
DIS008131	Periodontal disease
DIS004993	Apparent mineralocorticoid excess syndrome
DIS005529	Aortoenteric fistula
DIS005530	Maturity onset diabetes of the young
DIS005531	Capgras delusion
DIS005532	Rat-bite fever
DIS005534	Cutaneous T cell lymphoma
DIS005533	MASA syndrome
DIS009885	Nasopharyngeal carcinoma
DIS005536	Intermittent hydrarthrosis
DIS005537	Endophthalmitis
DIS005538	High-altitude pulmonary edema
DIS005539	Aerosinusitis
DIS005540	Lateral meningocele syndrome
DIS005543	Sheehan's syndrome
DIS005544	Gastroesophageal reflux disease
DIS005545	Mild cognitive impairment
DIS005546	Swimmer's itch
DIS005547	Ramsay Hunt syndrome type 2
DIS005550	PANDAS
DIS005551	Hepatitis A
DIS005553	Jervell and Lange-Nielsen syndrome
DIS005554	Hypervitaminosis
DIS005555	Beta thalassemia
DIS005557	Congenital stenosis of vena cava
DIS005558	Persistent left superior vena cava
DIS005559	Duct ectasia of breast
DIS005560	T-cell prolymphocytic leukemia
DIS005561	Fetal distress
DIS005562	Agranulocytosis
DIS005563	Volvulus
DIS005564	Microscopic colitis
DIS005565	3C syndrome
DIS005566	Thyrotoxic periodic paralysis
DIS005567	Acute biphenotypic leukaemia
DIS005570	Hypoplastic left heart syndrome
DIS005571	Caput succedaneum
DIS005572	Fat embolism
DIS005573	Systemic primary carnitine deficiency
DIS005574	Ornithine transcarbamylase deficiency
DIS005577	Accelerated phase chronic myelogenous leukemia
DIS005578	Bipolar disorder not otherwise specified
DIS005579	Middle cerebral artery syndrome
DIS005580	Aortic dissection
DIS005581	Priapism
DIS005582	Human cytomegalovirus
DIS005584	Erectile dysfunction
DIS005585	Hemolytic-uremic syndrome
DIS005586	Haim–Munk syndrome
DIS005587	Lobar pneumonia
DIS005589	Air embolism
DIS005591	Reactive hypoglycemia
DIS005592	Eales disease
DIS005595	Becker's muscular dystrophy
DIS005596	Snapping hip syndrome
DIS005058	Cataract-microcornea syndrome
DIS005597	Adenylosuccinate lyase deficiency
DIS005598	Legius syndrome
DIS005599	Salicylate poisoning
DIS005603	Opsoclonus myoclonus syndrome
DIS005604	Ketosis
DIS005606	Alcohol abuse
DIS005607	Orofaciodigital syndrome 1
DIS005608	Superior oblique myokymia
DIS005610	Methemoglobinemia
DIS013418	Travelers' diarrhea
DIS005611	Oligohydramnios
DIS005612	Rift Valley fever
DIS005613	Herpes esophagitis
DIS005614	Cavernous liver haemangioma
DIS005616	Melanocytic nevus
DIS005619	Anorexia nervosa
DIS005095	Rombo syndrome
DIS005621	Obstructive uropathy
DIS005622	Hemicrania continua
DIS005623	Tonsillitis
DIS005624	Thunderclap headache
DIS005625	Febrile neutrophilic dermatosis
DIS005101	Neuroma
DIS005628	Neutrophil-specific granule deficiency
DIS005630	X-linked hypophosphatemia
DIS005631	Neuralgia
DIS005632	Hypocapnia
DIS005633	Lymphangioma
DIS005635	Coeliac disease
DIS005636	Retrograde ejaculation
DIS005634	Ureaplasma urealyticum infection
DIS005638	Galactose-1-phosphate uridylyltransferase deficiency
DIS005639	Sexually transmitted infection
DIS005640	Autoimmune hemolytic anemia
DIS003097	Zeaspora
DIS005641	Heart arrhythmia
DIS005642	Ocular ischemic syndrome
DIS005643	Hyperhomocysteinemia
DIS005118	Vascular tissue neoplasm
DIS005644	2-Hydroxyglutaric aciduria
DIS014300	Lateral periodontal cyst
DIS005645	Erythropoietic porphyria
DIS005646	Amyotrophic lateral sclerosis
DIS005647	Harlequin-type ichthyosis
DIS005650	Hypertension
DIS005652	Parathyroid adenoma
DIS005653	Adult T-cell leukemia/lymphoma
DIS005654	Photic sneeze reflex
DIS005655	Scapular fracture
DIS005660	Paraneoplastic cerebellar degeneration
DIS005134	Atypical fibroxanthoma
DIS005661	Congenital insensitivity to pain with anhidrosis
DIS005663	Choking
DIS005664	Myoclonic epilepsy
DIS005665	Schizotypal personality disorder
DIS001489	Chest pain in children
DIS005666	Tetralogy of Fallot
DIS005667	Restless legs syndrome
DIS005668	Adenocarcinoma in situ of the lung
DIS005669	Athetoid cerebral palsy
DIS005670	Arteritis
DIS005671	SHORT syndrome
DIS005672	Black eye
DIS005673	Propionic acidemia
DIS005677	Loeys–Dietz syndrome
DIS010326	Dentatorubral–pallidoluysian atrophy
DIS005679	Epilepsia partialis continua
DIS005681	Lobular carcinoma in situ
DIS005683	Chronic pancreatitis
DIS005684	Candidiasis
DIS005686	Wilson–Turner syndrome
DIS005687	Smith–Fineman–Myers syndrome
DIS003145	Lábrea fever
DIS005688	Prosector's wart
DIS005689	Postural orthostatic tachycardia syndrome
DIS005690	Autonomic dysreflexia
DIS005691	Meningococcal disease
DIS005692	Erythroderma
DIS005693	Nail biting
DIS005694	Zimmermann–Laband syndrome
DIS005695	Disorder of written expression
DIS005696	Pyogenic granuloma
DIS005697	Alcohol dependence
DIS003156	Hearing
DIS005699	Hürthle cell
DIS005700	Adenine phosphoribosyltransferase deficiency
DIS003158	Zenker's paralysis
DIS005701	Kikuchi disease
DIS005702	Oropouche fever
DIS005703	Millard–Gubler syndrome
DIS005704	Corticobasal degeneration
DIS005705	Vertebral artery dissection
DIS005706	Encephalitis lethargica
DIS005181	Pigmented purpuric dermatosis
DIS005708	Bowen's disease
DIS005711	Hemophagocytic lymphohistiocytosis
DIS005712	Reactive gastropathy
DIS005678	Dentatorubral-pallidoluysian atrophy
DIS005713	Cryofibrinogenemia
DIS005714	Otitis media
DIS005715	Lupus nephritis
DIS005716	Desquamative gingivitis
DIS005717	Rud syndrome
DIS005719	Chorea acanthocytosis
DIS005721	Pre-eclampsia
DIS005722	Alcoholism
DIS005723	Antisocial personality disorder
DIS005725	Communication disorder
DIS005730	Rothmund–Thomson syndrome
DIS005732	Carnitine-acylcarnitine translocase deficiency
DIS005734	Leukemia
DIS005735	Long QT syndrome
DIS005736	Sexual headache
DIS005737	EAST syndrome
DIS005738	Usher syndrome
DIS005739	Hyperventilation syndrome
DIS005740	Hypermagnesemia
DIS005742	Scimitar syndrome
DIS003200	Alpha 1-antitrypsin deficiency
DIS005744	Upper respiratory tract infection
DIS005745	Ganglioneuroma
DIS005746	Myelodysplastic syndrome
DIS005747	Hypersomnia
DIS005749	Placental insufficiency
DIS005750	Enlarged vestibular aqueduct
DIS005751	Conjunctival squamous cell carcinoma
DIS005752	Leydig cell hypoplasia
DIS005753	Wound
DIS005226	Hyperaemia
DIS005754	Postcholecystectomy syndrome
DIS005755	Cephalohematoma
DIS005756	Fetal warfarin syndrome
DIS005757	Major depressive disorder
DIS005758	Melasma
DIS005762	Rubinstein–Taybi syndrome
DIS005763	Delirium tremens
DIS005766	Imperforate anus
DIS005767	Flynn–Aird syndrome
DIS005241	Trichoepithelioma
DIS009749	Favus
DIS005770	Juvenile myelomonocytic leukemia
DIS003227	Enthesopathy
DIS005774	Splenic marginal zone lymphoma
DIS005775	Patellar tendinitis
DIS005776	Eosinophilic gastroenteritis
DIS005778	Pharyngitis
DIS005779	Rosselli–Gulienetti syndrome
DIS005780	Galloway Mowat syndrome
DIS005781	Blister
DIS005782	Childhood disintegrative disorder
DIS005256	Trichofolliculoma
DIS005786	Food allergy
DIS005787	Growth hormone deficiency
DIS005788	Neonatal conjunctivitis
DIS005789	Warthin's tumor
DIS005790	Acne fulminans
DIS005792	Norrie disease
DIS005793	Dehydration
DIS005794	Bundle branch block
DIS005795	Pyonephrosis
DIS005796	Premenstrual syndrome
DIS005797	Branchio-oculo-facial syndrome
DIS005798	Gallstone
DIS005799	Klinefelter syndrome
DIS005801	Type III hypersensitivity
DIS005802	Distal renal tubular acidosis
DIS005803	Esthesioneuroblastoma
DIS005804	Pancoast tumor
DIS005806	Bilateral frontoparietal polymicrogyria
DIS005279	Cutaneous lymphoid hyperplasia
DIS005807	Hydrosalpinx
DIS005810	Ischemic hepatitis
DIS005811	Hidradenitis suppurativa
DIS005812	Episodic ataxia
DIS005813	Wernicke–Korsakoff syndrome
DIS005816	Hypocalcaemia
DIS005819	Pyaemia
DIS005800	Ischemic optic neuropathy
DIS005820	Fanconi anemia
DIS003277	Segawa Syndrome
DIS005821	Adiposogenital dystrophy
DIS005822	Lumbar spinal stenosis
DIS009247	Stiff-Person syndrome
DIS005824	Hemoglobin C
DIS005825	Pulmonary sequestration
DIS003282	Arrhythmogenic right ventricular dysplasia
DIS005826	Neonatal jaundice
DIS005817	Ichthyosis acquisita
DIS005829	Fetal-maternal haemorrhage
DIS005832	Paraphrenia
DIS005836	Astigmatism
DIS005839	Nezelof syndrome
DIS005840	Cytomegalovirus retinitis
DIS005841	Renal osteodystrophy
DIS005842	Catalepsy
DIS009005	Fatal insomnia
DIS005845	Blepharitis
DIS005846	Empty sella syndrome
DIS005316	Fitzsimmons–Guilbert syndrome
DIS005848	Bacteremia
DIS005849	Parkinson's disease
DIS005850	Plague (disease)
DIS005852	Congenital cytomegalovirus infection
DIS005853	Fumarase deficiency
DIS005854	Toxoplasmosis
DIS005855	Extrapyramidal symptoms
DIS005856	Hibernoma
DIS005859	Shoulder dystocia
DIS005860	Histrionic personality disorder
DIS005861	Hypertensive emergency
DIS005318	Keratolytic winter erythema
DIS005862	Metachromatic leukodystrophy
DIS005866	Corneal abrasion
DIS005868	Achondroplasia
DIS005869	Congenital insensitivity to pain
DIS005872	Ainhum
DIS005873	Rhizomelic chondrodysplasia punctata
DIS005875	Pulmonary hypertension
DIS005876	Hyperkalemic periodic paralysis
DIS005877	Tubal factor infertility
DIS005879	Diabetes mellitus and deafness
DIS005880	Gitelman syndrome
DIS005883	Discitis
DIS005884	Thymoma
DIS005885	Multiple system atrophy
DIS005886	Trichinosis
DIS005888	Megaloblastic anemia
DIS005889	Cerebral hypoxia
DIS005890	Anal fissure
DIS003343	Fatty liver
DIS005891	Atypical trigeminal neuralgia
DIS005892	DOOR syndrome
DIS005893	Myxoma
DIS005895	Diverticulosis
DIS005897	Accessory nerve disorder
DIS005898	Warm antibody autoimmune hemolytic anemia
DIS005367	Lymphedema–distichiasis syndrome
DIS005902	Essential tremor
DIS005904	Zunich–Kaye syndrome
DIS005905	Triploid syndrome
DIS005906	Female sexual arousal disorder
DIS005907	Itch
DIS005908	Carcinoma
DIS005910	Periorbital cellulitis
DIS005911	Sickle cell-beta thalassemia
DIS005912	Orofacial granulomatosis
DIS005913	Benedikt syndrome
DIS005382	Hemangioma
DIS005372	Incontinentia pigmenti achromians
DIS005916	Balantidiasis
DIS005917	Cystic kidney disease
DIS005918	Tabes dorsalis
DIS005389	Emergence delirium
DIS005921	Arcuate uterus
DIS005922	Familial hypocalciuric hypercalcemia
DIS005924	Pouchitis
DIS005925	Pattern hair loss
DIS005927	Achlorhydria
DIS005928	Genu recurvatum
DIS010295	Tendinopathy
DIS005932	Neurofibromatosis
DIS005934	Diabetic angiopathy
DIS005936	Fucosidosis
DIS010325	Pel–Ebstein fever
DIS005404	Diabetic bulla
DIS005938	Varicose veins
DIS005939	Congenital disorder of glycosylation
DIS005942	Echolalia
DIS005943	Osteomalacia
DIS005944	Hemosuccus pancreaticus
DIS008440	Transfusion-associated graft-versus-host disease
DIS005946	Carbuncle
DIS005948	Ejaculatory duct obstruction
DIS005949	Hereditary fructose intolerance
DIS005950	Asphyxiating thoracic dysplasia
DIS005951	Tracheoesophageal fistula
DIS005953	Pancreatic injury
DIS005954	Neonatal withdrawal
DIS005956	Facial nerve paralysis
DIS005960	Trachoma
DIS005961	Liver injury
DIS005964	Hirschsprung's disease
DIS005429	X-linked myotubular myopathy
DIS005967	Asplenia with cardiovascular anomalies
DIS005969	Gulf War syndrome
DIS005971	Inguinal hernia
DIS005972	Liebenberg syndrome
DIS005952	Dyskeratosis congenita
DIS005974	Mongolian spot
DIS005975	Viral pneumonia
DIS005977	Major trauma
DIS005978	Drug allergy
DIS005980	Gastric volvulus
DIS005981	Paroxysmal sympathetic hyperactivity
DIS005983	Diaphragmatic rupture
DIS005984	Acromegaly
DIS005985	Heparin-induced thrombocytopenia
DIS005987	Polyneuropathy
DIS005988	Torticollis
DIS005989	Bronchopulmonary dysplasia
DIS005990	Cervical polyp
DIS005991	Ovarian pregnancy
DIS005992	Rhinophyma
DIS005994	Schizoid personality disorder
DIS005995	Interstitial pregnancy
DIS005996	Heat stroke
DIS005997	Salicylate sensitivity
DIS005999	Malignant rhabdoid tumour
DIS006000	Peripheral neuropathy
DIS006001	Monocytosis
DIS006004	Fungal meningitis
DIS006005	Seaver Cassidy syndrome
DIS005998	Ornithine aminotransferase deficiency
DIS006007	Holoprosencephaly
DIS006008	Hereditary coproporphyria
DIS006010	Psychogenic amnesia
DIS010276	Generalized tonic–clonic seizure
DIS006013	Tuberculosis
DIS006014	dextro-Transposition of the great arteries
DIS006015	Respiratory arrest
DIS006016	Hypertryptophanemia
DIS006017	Factitious disorder
DIS006018	Aromatase excess syndrome
DIS006019	Hyperdontia
DIS006022	Fecalith
DIS006023	Croup
DIS005487	VLDLR-associated cerebellar hypoplasia
DIS006027	Wolf–Hirschhorn syndrome
DIS006028	Delta-beta thalassemia
DIS006029	Pyruvate carboxylase deficiency
DIS006030	Decompression sickness
DIS005479	Molybdenum deficiency
DIS006032	Hypophosphatemia
DIS006035	Pulseless electrical activity
DIS006036	Cysticercosis
DIS006037	Uterine rupture
DIS006038	Beta-ketothiolase deficiency
DIS006039	Koro (medicine)
DIS006040	Pulmonary interstitial emphysema
DIS006041	Pyruvate kinase deficiency
DIS000947	Cutaneous B-cell lymphoma
DIS006042	Hereditary sensory and autonomic neuropathy type I
DIS006043	Paroxysmal nocturnal hemoglobinuria
DIS006045	Seborrheic keratosis
DIS006047	Bernard–Soulier syndrome
DIS006048	Pinta (disease)
DIS006049	Eye strain
DIS006050	Ogden syndrome
DIS006051	Chronic granulomatous disease
DIS006052	Campomelic dysplasia
DIS006056	TAR syndrome
DIS006057	Conjunctivochalasis
DIS006058	Acute severe asthma
DIS006059	POEMS syndrome
DIS006060	Bunion
DIS006061	Alopecia areata
DIS006062	Pellucid marginal degeneration
DIS006063	Lymphatic filariasis
DIS006064	Cold agglutinin disease
DIS006065	Critical illness polyneuropathy
DIS006066	Degenerative disc disease
DIS006067	Pemphigus
DIS006068	Spondylolisthesis
DIS006069	Atheroma
DIS006046	XMEN disease
DIS006073	Male infertility
DIS006075	Goodpasture syndrome
DIS006077	Trimethylaminuria
DIS006078	Anal cancer
DIS006079	Diffuse lamellar keratitis
DIS005542	Surface epithelial-stromal tumor
DIS006080	Metabolic disorder
DIS006081	2-Methylbutyryl-CoA dehydrogenase deficiency
DIS006082	Proctalgia fugax
DIS006083	Chondrocalcinosis
DIS006084	Adams–Oliver syndrome
DIS006085	Pigmented villonodular synovitis
DIS006087	Morning sickness
DIS006088	Hyperemesis gravidarum
DIS006089	Atransferrinemia
DIS005552	Acute myelomonocytic leukemia
DIS006090	Hereditary angioedema
DIS006091	Northern epilepsy syndrome
DIS006094	Pseudoxanthoma elasticum
DIS006095	Bitemporal hemianopsia
DIS006096	Impaired fasting glucose
DIS006098	Paroxysmal extreme pain disorder
DIS006099	Ocular albinism type 1
DIS006100	Angina
DIS006101	Coronary artery disease
DIS006103	Left anterior fascicular block
DIS006104	Polyarthritis
DIS006105	Medial medullary syndrome
DIS005568	Acute basophilic leukemia
DIS006106	Thoracic aorta injury
DIS005569	Minimally differentiated acute myeloblastic leukemia
DIS006107	Folie à deux
DIS006108	Golfer's elbow
DIS006109	Balo concentric sclerosis
DIS006111	Cauda equina syndrome
DIS006110	Sanfilippo syndrome
DIS006112	Creutzfeldt–Jakob disease
DIS006093	Quadrantanopia
DIS006115	Pulmonary heart disease
DIS006116	Encopresis
DIS006117	Nephrotic syndrome
DIS006118	Holocarboxylase synthetase deficiency
DIS006120	Mirizzi's syndrome
DIS006121	Helicobacter pylori
DIS006114	Intraventricular hemorrhage
DIS001661	CNS demyelinating autoimmune diseases
DIS006123	Occipital horn syndrome
DIS006124	Pancreatic abscess
DIS014285	Biphenotypic acute leukaemia
DIS006125	Diffuse large B-cell lymphoma
DIS005588	Meleda disease
DIS006126	Lupus vulgaris
DIS006127	Atelectasis
DIS006128	Cerebellopontine angle syndrome
DIS006131	Porcelain gallbladder
DIS006132	Budd–Chiari syndrome
DIS006133	Hypoprothrombinemia
DIS006135	Folliculitis
DIS006137	Brief reactive psychosis
DIS013439	Hemolytic–uremic syndrome
DIS006138	Neonatal sepsis
DIS006139	Anemia
DIS005602	Peripheral T-cell lymphoma not otherwise specified
DIS006140	Rocky Mountain spotted fever
DIS006141	Opportunistic infection
DIS006142	WHIM syndrome
DIS006143	Absence seizure
DIS006144	Superior canal dehiscence syndrome
DIS006145	Infectious mononucleosis
DIS006146	Bickerstaff brainstem encephalitis
DIS006147	Septic shock
DIS006148	Ancylostomiasis
DIS003596	Albinism
DIS006150	Aphthous stomatitis
DIS006151	Congenital fourth nerve palsy
DIS005615	Cystadenocarcinoma
DIS006154	Idiopathic pulmonary haemosiderosis
DIS006155	Calcium channel blocker toxicity
DIS006157	Oral and maxillofacial pathology
DIS006158	Silicosis
DIS006160	Wolff–Parkinson–White syndrome
DIS006161	Gonadal dysgenesis
DIS006162	Coronary artery aneurysm
DIS006164	Zinc toxicity
DIS005627	Mohr–Tranebjærg syndrome
DIS006166	Copper toxicity
DIS006167	Acute beryllium poisoning
DIS005629	Cystadenoma
DIS013448	Cavernous liver hemangioma
DIS006172	Rasmussen's encephalitis
DIS006175	Organic brain syndrome
DIS005637	Fibrosarcoma
DIS006177	Onychogryphosis
DIS006179	Beau's lines
DIS006180	Hepatotoxicity
DIS006181	Gerstmann–Sträussler–Scheinker syndrome
DIS009006	Cervical weakness
DIS006183	Schizencephaly
DIS006184	Syringoma
DIS006185	Optic neuritis
DIS006186	Normal pressure hydrocephalus
DIS006188	Perlman syndrome
DIS006189	Polycythemia vera
DIS005651	Amelanotic melanoma
DIS006193	Bezold's abscess
DIS006194	Visceral leishmaniasis
DIS006195	Acute panmyelosis with myelofibrosis
DIS006196	Chagas disease
DIS013470	Arrhythmia
DIS006198	Pancreatitis
DIS006199	Hemolytic disease of the newborn
DIS006200	Acid erosion
DIS006201	Delayed puberty
DIS006203	Laryngomalacia
DIS006205	Lymphangioleiomyomatosis
DIS006206	Cardiac fibroma
DIS006207	Uremia
DIS006208	Cutis verticis gyrata
DIS006211	Choroideremia
DIS006213	Peliosis hepatis
DIS006214	Pleomorphic adenoma
DIS013236	Trepopnea
DIS006216	Radial tunnel syndrome
DIS006217	Ulnar nerve entrapment
DIS006218	Herpes simplex
DIS006219	HIV-associated lipodystrophy
DIS006220	Chronic mucocutaneous candidiasis
DIS006221	Measles
DIS006222	Congenital diaphragmatic hernia
DIS006223	Iron deficiency
DIS006225	Postterm pregnancy
DIS006226	Precordial catch syndrome
DIS006227	Rheumatoid arthritis
DIS005685	Paris-Trousseau syndrome
DIS006228	Breech birth
DIS006231	Refsum disease
DIS006233	Hypokalemia
DIS006234	Familial dysbetalipoproteinemia
DIS006237	Shoulder presentation
DIS006238	Retinoblastoma
