disease_id	name	url
DIS001656	Free-radical addition	http://en.wikipedia.org/wiki/Free-radical_addition
DIS001657	Carbonatation	http://en.wikipedia.org/wiki/Carbonatation
DIS001658	Photopsia	http://en.wikipedia.org/wiki/Photopsia
DIS001659	Hwabyeong	http://en.wikipedia.org/wiki/Hwabyeong
DIS001660	Rot-proof	http://en.wikipedia.org/wiki/Rot-proof
DIS001661	Benign paroxysmal vertigo of childhood	http://en.wikipedia.org/wiki/Benign_paroxysmal_vertigo_of_childhood
DIS001662	Rendaku	http://en.wikipedia.org/wiki/Rendaku
DIS001663	CNS demyelinating autoimmune diseases	http://en.wikipedia.org/wiki/CNS_demyelinating_autoimmune_diseases
DIS001664	Collagenous fibroma	http://en.wikipedia.org/wiki/Collagenous_fibroma
DIS001665	Bertrand paradox (probability)	http://en.wikipedia.org/wiki/Bertrand_paradox_(probability)
DIS001666	Slant (route)	http://en.wikipedia.org/wiki/Slant_(route)
DIS001667	Weinreb ketone synthesis	http://en.wikipedia.org/wiki/Weinreb_ketone_synthesis
DIS001668	Position of the Sun	http://en.wikipedia.org/wiki/Position_of_the_Sun
DIS001669	Poikiloderma	http://en.wikipedia.org/wiki/Poikiloderma
DIS001670	Consumer revolution	http://en.wikipedia.org/wiki/Consumer_revolution
DIS001671	Wheel-barrowing	http://en.wikipedia.org/wiki/Wheel-barrowing
DIS001672	Open-circuit voltage	http://en.wikipedia.org/wiki/Open-circuit_voltage
DIS001673	Largest empty sphere	http://en.wikipedia.org/wiki/Largest_empty_sphere
DIS001674	Clitic doubling	http://en.wikipedia.org/wiki/Clitic_doubling
DIS001675	Tunnel effect	http://en.wikipedia.org/wiki/Tunnel_effect
DIS001676	Entrainment (meteorology)	http://en.wikipedia.org/wiki/Entrainment_(meteorology)
DIS001677	Cervical spinal stenosis	http://en.wikipedia.org/wiki/Cervical_spinal_stenosis
DIS001678	Level-spacing distribution	http://en.wikipedia.org/wiki/Level-spacing_distribution
DIS001679	Gravity	http://en.wikipedia.org/wiki/Gravity
DIS001680	Demographics of Venezuela	http://en.wikipedia.org/wiki/Demographics_of_Venezuela
DIS001681	Bi-curious	http://en.wikipedia.org/wiki/Bi-curious
DIS001682	Mathematical problem	http://en.wikipedia.org/wiki/Mathematical_problem
DIS001683	Spectral leakage	http://en.wikipedia.org/wiki/Spectral_leakage
DIS001684	Xanthomatous biliary cirrhosis	http://en.wikipedia.org/wiki/Xanthomatous_biliary_cirrhosis
DIS001685	Cataphylaxis	http://en.wikipedia.org/wiki/Cataphylaxis
DIS001686	Jones oxidation	http://en.wikipedia.org/wiki/Jones_oxidation
DIS001687	Guelta	http://en.wikipedia.org/wiki/Guelta
DIS001688	Mudplaning (tires)	http://en.wikipedia.org/wiki/Mudplaning_(tires)
DIS001689	Cold sensitivity	http://en.wikipedia.org/wiki/Cold_sensitivity
DIS001690	Flea allergy dermatitis	http://en.wikipedia.org/wiki/Flea_allergy_dermatitis
DIS001691	Collective trauma	http://en.wikipedia.org/wiki/Collective_trauma
DIS001692	AS 7007 incident	http://en.wikipedia.org/wiki/AS_7007_incident
DIS001693	Knapsack problem	http://en.wikipedia.org/wiki/Knapsack_problem
DIS001694	Moon face	http://en.wikipedia.org/wiki/Moon_face
DIS001695	Flyby anomaly	http://en.wikipedia.org/wiki/Flyby_anomaly
DIS001696	Granulomatous facial dermatitis	http://en.wikipedia.org/wiki/Granulomatous_facial_dermatitis
DIS001697	Psychoorganic syndrome	http://en.wikipedia.org/wiki/Psychoorganic_syndrome
DIS001698	Leontiasis ossea	http://en.wikipedia.org/wiki/Leontiasis_ossea
DIS001699	Silence	http://en.wikipedia.org/wiki/Silence
DIS001700	Depth perception	http://en.wikipedia.org/wiki/Depth_perception
DIS001701	Olefin metathesis	http://en.wikipedia.org/wiki/Olefin_metathesis
DIS001702	Hereditary progressive mucinous histiocytosis	http://en.wikipedia.org/wiki/Hereditary_progressive_mucinous_histiocytosis
DIS001703	Broadcast radiation	http://en.wikipedia.org/wiki/Broadcast_radiation
DIS001704	Subareolar abscess	http://en.wikipedia.org/wiki/Subareolar_abscess
DIS001705	Depressive personality disorder	http://en.wikipedia.org/wiki/Depressive_personality_disorder
DIS001706	Variola caprina	http://en.wikipedia.org/wiki/Variola_caprina
DIS001707	Jumble ice	http://en.wikipedia.org/wiki/Jumble_ice
DIS001708	False brinelling	http://en.wikipedia.org/wiki/False_brinelling
DIS001709	Tissue culture	http://en.wikipedia.org/wiki/Tissue_culture
DIS001710	Megabit	http://en.wikipedia.org/wiki/Megabit
DIS001711	Samoyed hereditary glomerulopathy	http://en.wikipedia.org/wiki/Samoyed_hereditary_glomerulopathy
DIS001712	Selam (Australopithecus)	http://en.wikipedia.org/wiki/Selam_(Australopithecus)
DIS001713	Flash blindness	http://en.wikipedia.org/wiki/Flash_blindness
DIS001714	Plexiform fibrohistiocytic tumor	http://en.wikipedia.org/wiki/Plexiform_fibrohistiocytic_tumor
DIS001715	Pulmonary-renal syndrome	http://en.wikipedia.org/wiki/Pulmonary-renal_syndrome
DIS001716	Hypochondrogenesis	http://en.wikipedia.org/wiki/Hypochondrogenesis
DIS001717	Solar retinopathy	http://en.wikipedia.org/wiki/Solar_retinopathy
DIS001718	Flip page	http://en.wikipedia.org/wiki/Flip_page
DIS001719	Injection site reaction	http://en.wikipedia.org/wiki/Injection_site_reaction
DIS001720	Superinfection	http://en.wikipedia.org/wiki/Superinfection
DIS001721	Nerve injury	http://en.wikipedia.org/wiki/Nerve_injury
DIS001722	Meyer–Schuster rearrangement	http://en.wikipedia.org/wiki/Meyer–Schuster_rearrangement
DIS001723	Suicide in Medical Patients: Japanese and American Psychiatrist's Attitudes	http://en.wikipedia.org/wiki/Suicide_in_Medical_Patients:_Japanese_and_American_Psychiatrist's_Attitudes
DIS001724	Autosomal recessive multiple epiphyseal dysplasia	http://en.wikipedia.org/wiki/Autosomal_recessive_multiple_epiphyseal_dysplasia
DIS001725	Bucherer carbazole synthesis	http://en.wikipedia.org/wiki/Bucherer_carbazole_synthesis
DIS001726	Draft (engineering)	http://en.wikipedia.org/wiki/Draft_(engineering)
DIS001727	Milas hydroxylation	http://en.wikipedia.org/wiki/Milas_hydroxylation
DIS001728	Rathke's cleft cyst	http://en.wikipedia.org/wiki/Rathke's_cleft_cyst
DIS001729	Cross-language information retrieval	http://en.wikipedia.org/wiki/Cross-language_information_retrieval
DIS001730	Sinonasal undifferentiated carcinoma	http://en.wikipedia.org/wiki/Sinonasal_undifferentiated_carcinoma
DIS001731	Chromothripsis	http://en.wikipedia.org/wiki/Chromothripsis
DIS001732	Hofmann–Martius rearrangement	http://en.wikipedia.org/wiki/Hofmann–Martius_rearrangement
DIS001733	Allan–Robinson reaction	http://en.wikipedia.org/wiki/Allan–Robinson_reaction
DIS001734	Computer literacy	http://en.wikipedia.org/wiki/Computer_literacy
DIS001735	Equine influenza	http://en.wikipedia.org/wiki/Equine_influenza
DIS001736	Hofmann–Löffler reaction	http://en.wikipedia.org/wiki/Hofmann–Löffler_reaction
DIS001737	Soft rime	http://en.wikipedia.org/wiki/Soft_rime
DIS001738	Baeyer–Drewson indigo synthesis	http://en.wikipedia.org/wiki/Baeyer–Drewson_indigo_synthesis
DIS001739	Life review	http://en.wikipedia.org/wiki/Life_review
DIS001740	Die swell	http://en.wikipedia.org/wiki/Die_swell
DIS001741	List of eponymously named diseases	http://en.wikipedia.org/wiki/List_of_eponymously_named_diseases
DIS001742	C10k problem	http://en.wikipedia.org/wiki/C10k_problem
DIS001743	Micrographia (handwriting)	http://en.wikipedia.org/wiki/Micrographia_(handwriting)
DIS001744	2011 Nabro eruption	http://en.wikipedia.org/wiki/2011_Nabro_eruption
DIS001745	End-of-file	http://en.wikipedia.org/wiki/End-of-file
DIS001746	Porcine epidemic diarrhoea	http://en.wikipedia.org/wiki/Porcine_epidemic_diarrhoea
DIS001747	Necrobiosis	http://en.wikipedia.org/wiki/Necrobiosis
DIS001748	Orthostatic headache	http://en.wikipedia.org/wiki/Orthostatic_headache
DIS001749	Crabtree Hot Springs, California	http://en.wikipedia.org/wiki/Crabtree_Hot_Springs,_California
DIS001750	Congenital estrogen deficiency	http://en.wikipedia.org/wiki/Congenital_estrogen_deficiency
DIS001751	Diabetic dermopathy	http://en.wikipedia.org/wiki/Diabetic_dermopathy
DIS001752	Cathodoluminescence	http://en.wikipedia.org/wiki/Cathodoluminescence
DIS001753	Comondú complex	http://en.wikipedia.org/wiki/Comondú_complex
DIS001754	Lacquer dermatitis	http://en.wikipedia.org/wiki/Lacquer_dermatitis
DIS001755	Face validity	http://en.wikipedia.org/wiki/Face_validity
DIS001756	Erosion corrosion of copper water tubes	http://en.wikipedia.org/wiki/Erosion_corrosion_of_copper_water_tubes
DIS001757	Hip fracture	http://en.wikipedia.org/wiki/Hip_fracture
DIS001758	Excess demand function	http://en.wikipedia.org/wiki/Excess_demand_function
DIS001759	Hypertensive encephalopathy	http://en.wikipedia.org/wiki/Hypertensive_encephalopathy
DIS001760	Epithelial-myoepithelial carcinoma	http://en.wikipedia.org/wiki/Epithelial-myoepithelial_carcinoma
DIS001761	Aggregate function	http://en.wikipedia.org/wiki/Aggregate_function
DIS001762	Multi-Terrain Pattern	http://en.wikipedia.org/wiki/Multi-Terrain_Pattern
DIS001763	Amino acid transport disorder	http://en.wikipedia.org/wiki/Amino_acid_transport_disorder
DIS001764	Levator ani syndrome	http://en.wikipedia.org/wiki/Levator_ani_syndrome
DIS001765	Ocular myasthenia	http://en.wikipedia.org/wiki/Ocular_myasthenia
DIS001766	Power distance	http://en.wikipedia.org/wiki/Power_distance
DIS001767	Motor disorder	http://en.wikipedia.org/wiki/Motor_disorder
DIS001768	Light pillar	http://en.wikipedia.org/wiki/Light_pillar
DIS001769	Canga's bead symptom	http://en.wikipedia.org/wiki/Canga's_bead_symptom
DIS001770	Wiegand effect	http://en.wikipedia.org/wiki/Wiegand_effect
DIS001771	Lower motor neuron lesion	http://en.wikipedia.org/wiki/Lower_motor_neuron_lesion
DIS001772	Randomness	http://en.wikipedia.org/wiki/Randomness
DIS001773	Jet blast	http://en.wikipedia.org/wiki/Jet_blast
DIS001774	Equestrian perniosis	http://en.wikipedia.org/wiki/Equestrian_perniosis
DIS001775	Molecular lesion	http://en.wikipedia.org/wiki/Molecular_lesion
DIS001776	Word problem (mathematics)	http://en.wikipedia.org/wiki/Word_problem_(mathematics)
DIS001777	Shidu (parents)	http://en.wikipedia.org/wiki/Shidu_(parents)
DIS001778	Rawdisk	http://en.wikipedia.org/wiki/Rawdisk
DIS001779	Thorpe–Ingold effect	http://en.wikipedia.org/wiki/Thorpe–Ingold_effect
DIS001780	Corey–House synthesis	http://en.wikipedia.org/wiki/Corey–House_synthesis
DIS001781	Phototropism	http://en.wikipedia.org/wiki/Phototropism
DIS001782	Dyschronometria	http://en.wikipedia.org/wiki/Dyschronometria
DIS001783	Explanation module	http://en.wikipedia.org/wiki/Explanation_module
DIS001784	Rhinovirus	http://en.wikipedia.org/wiki/Rhinovirus
DIS001785	M'Naghten rules	http://en.wikipedia.org/wiki/M'Naghten_rules
DIS001786	Propagation of uncertainty	http://en.wikipedia.org/wiki/Propagation_of_uncertainty
DIS001787	Biphasic disease	http://en.wikipedia.org/wiki/Biphasic_disease
DIS001788	Disequilibrium (medicine)	http://en.wikipedia.org/wiki/Disequilibrium_(medicine)
DIS001789	Rein	http://en.wikipedia.org/wiki/Rein
DIS001790	Police psychology	http://en.wikipedia.org/wiki/Police_psychology
DIS001791	Geomelophagia	http://en.wikipedia.org/wiki/Geomelophagia
DIS001792	Patch-type granuloma annulare	http://en.wikipedia.org/wiki/Patch-type_granuloma_annulare
DIS001793	Allelopathy	http://en.wikipedia.org/wiki/Allelopathy
DIS001794	Reticulohistiocytoma	http://en.wikipedia.org/wiki/Reticulohistiocytoma
DIS001795	Agnathia	http://en.wikipedia.org/wiki/Agnathia
DIS001796	Starchild skull	http://en.wikipedia.org/wiki/Starchild_skull
DIS001797	Contagious shooting	http://en.wikipedia.org/wiki/Contagious_shooting
DIS001798	Coset enumeration	http://en.wikipedia.org/wiki/Coset_enumeration
DIS001799	Random function	http://en.wikipedia.org/wiki/Random_function
DIS001800	San Francisco fog	http://en.wikipedia.org/wiki/San_Francisco_fog
DIS001801	Acquired generalized lipodystrophy	http://en.wikipedia.org/wiki/Acquired_generalized_lipodystrophy
DIS001802	Pfitzner–Moffatt oxidation	http://en.wikipedia.org/wiki/Pfitzner–Moffatt_oxidation
DIS001803	Aircraft hijacking	http://en.wikipedia.org/wiki/Aircraft_hijacking
DIS001804	Columnaris	http://en.wikipedia.org/wiki/Columnaris
DIS001805	Granuloma annulare in HIV disease	http://en.wikipedia.org/wiki/Granuloma_annulare_in_HIV_disease
DIS001806	Earthquake light	http://en.wikipedia.org/wiki/Earthquake_light
DIS001807	New trial	http://en.wikipedia.org/wiki/New_trial
DIS001808	Tunnel magnetoresistance	http://en.wikipedia.org/wiki/Tunnel_magnetoresistance
DIS001809	Interdependent networks	http://en.wikipedia.org/wiki/Interdependent_networks
DIS001810	Maximum time in grade	http://en.wikipedia.org/wiki/Maximum_time_in_grade
DIS001811	Diving medicine	http://en.wikipedia.org/wiki/Diving_medicine
DIS001812	Dag Hammarskjöld invert	http://en.wikipedia.org/wiki/Dag_Hammarskjöld_invert
DIS001813	Document classification	http://en.wikipedia.org/wiki/Document_classification
DIS001814	Drug-eluting stent	http://en.wikipedia.org/wiki/Drug-eluting_stent
DIS001815	Subacute myelo-optic neuropathy	http://en.wikipedia.org/wiki/Subacute_myelo-optic_neuropathy
DIS001816	Primary mediastinal (thymic) large B cell lymphoma	http://en.wikipedia.org/wiki/Primary_mediastinal_(thymic)_large_B_cell_lymphoma
DIS001817	Impaction (animals)	http://en.wikipedia.org/wiki/Impaction_(animals)
DIS001818	Foreign aid to Sudan	http://en.wikipedia.org/wiki/Foreign_aid_to_Sudan
DIS001819	Surra	http://en.wikipedia.org/wiki/Surra
DIS001820	Map (higher-order function)	http://en.wikipedia.org/wiki/Map_(higher-order_function)
DIS001821	Availability factor	http://en.wikipedia.org/wiki/Availability_factor
DIS001822	Relocatable user backup	http://en.wikipedia.org/wiki/Relocatable_user_backup
DIS001823	Splashed white	http://en.wikipedia.org/wiki/Splashed_white
DIS001824	Criegee rearrangement	http://en.wikipedia.org/wiki/Criegee_rearrangement
DIS001825	Rural flight	http://en.wikipedia.org/wiki/Rural_flight
DIS001826	Lymphocytic pleocytosis	http://en.wikipedia.org/wiki/Lymphocytic_pleocytosis
DIS001827	Equine shivers	http://en.wikipedia.org/wiki/Equine_shivers
DIS001828	Autosave	http://en.wikipedia.org/wiki/Autosave
DIS001829	Leibermuster	http://en.wikipedia.org/wiki/Leibermuster
DIS001830	Foot drop	http://en.wikipedia.org/wiki/Foot_drop
DIS001831	Plasmablastic lymphoma	http://en.wikipedia.org/wiki/Plasmablastic_lymphoma
DIS001832	Pillar of Fire (theophany)	http://en.wikipedia.org/wiki/Pillar_of_Fire_(theophany)
DIS001833	Peach scab	http://en.wikipedia.org/wiki/Peach_scab
DIS001834	Eruptive vellus hair cyst	http://en.wikipedia.org/wiki/Eruptive_vellus_hair_cyst
DIS001835	Hepatomegaly	http://en.wikipedia.org/wiki/Hepatomegaly
DIS001836	Tolkien tourism	http://en.wikipedia.org/wiki/Tolkien_tourism
DIS001837	Platybasia	http://en.wikipedia.org/wiki/Platybasia
DIS001838	Granulocytosis	http://en.wikipedia.org/wiki/Granulocytosis
DIS001839	Joint effusion	http://en.wikipedia.org/wiki/Joint_effusion
DIS001840	Patella fracture	http://en.wikipedia.org/wiki/Patella_fracture
DIS001841	Proliferating trichilemmal cyst	http://en.wikipedia.org/wiki/Proliferating_trichilemmal_cyst
DIS001842	Regret	http://en.wikipedia.org/wiki/Regret
DIS001843	Hypospermia	http://en.wikipedia.org/wiki/Hypospermia
DIS001844	Paraproctitis	http://en.wikipedia.org/wiki/Paraproctitis
DIS001845	Sex differences in medicine	http://en.wikipedia.org/wiki/Sex_differences_in_medicine
DIS001846	Macrophagic myofasciitis	http://en.wikipedia.org/wiki/Macrophagic_myofasciitis
DIS001847	1,3-Dipolar cycloaddition	http://en.wikipedia.org/wiki/1,3-Dipolar_cycloaddition
DIS001848	Polypoid melanoma	http://en.wikipedia.org/wiki/Polypoid_melanoma
DIS001849	United States energy law	http://en.wikipedia.org/wiki/United_States_energy_law
DIS001850	Susac's syndrome	http://en.wikipedia.org/wiki/Susac's_syndrome
DIS001851	Typical pulmonary carcinoid tumour	http://en.wikipedia.org/wiki/Typical_pulmonary_carcinoid_tumour
DIS001852	The Congressional Effect	http://en.wikipedia.org/wiki/The_Congressional_Effect
DIS001853	United States military veteran suicide	http://en.wikipedia.org/wiki/United_States_military_veteran_suicide
DIS001854	Vaccine-associated sarcoma	http://en.wikipedia.org/wiki/Vaccine-associated_sarcoma
DIS001855	Agglomerate	http://en.wikipedia.org/wiki/Agglomerate
DIS001856	Head and lateral line erosion	http://en.wikipedia.org/wiki/Head_and_lateral_line_erosion
DIS001857	DUT1	http://en.wikipedia.org/wiki/DUT1
DIS001858	Disc protrusion	http://en.wikipedia.org/wiki/Disc_protrusion
DIS001859	Dimroth rearrangement	http://en.wikipedia.org/wiki/Dimroth_rearrangement
DIS001860	Burstein–Moss effect	http://en.wikipedia.org/wiki/Burstein–Moss_effect
DIS001861	Fraley syndrome	http://en.wikipedia.org/wiki/Fraley_syndrome
DIS001862	Field capacity	http://en.wikipedia.org/wiki/Field_capacity
DIS001863	Immersion (virtual reality)	http://en.wikipedia.org/wiki/Immersion_(virtual_reality)
DIS001864	Economic mobility	http://en.wikipedia.org/wiki/Economic_mobility
DIS001865	Blindsight	http://en.wikipedia.org/wiki/Blindsight
DIS001866	Compartmental models in epidemiology	http://en.wikipedia.org/wiki/Compartmental_models_in_epidemiology
DIS001867	World disclosure	http://en.wikipedia.org/wiki/World_disclosure
DIS001868	USSR Women's Chess Championship	http://en.wikipedia.org/wiki/USSR_Women's_Chess_Championship
DIS001869	Compassion fatigue	http://en.wikipedia.org/wiki/Compassion_fatigue
DIS001870	Click chemistry	http://en.wikipedia.org/wiki/Click_chemistry
DIS001871	Herbal Magic	http://en.wikipedia.org/wiki/Herbal_Magic
DIS001872	1-center problem	http://en.wikipedia.org/wiki/1-center_problem
DIS001873	Bipolar disorder in children	http://en.wikipedia.org/wiki/Bipolar_disorder_in_children
DIS001874	Polar effect	http://en.wikipedia.org/wiki/Polar_effect
DIS001875	Katz syndrome	http://en.wikipedia.org/wiki/Katz_syndrome
DIS001876	Power reserve indicator	http://en.wikipedia.org/wiki/Power_reserve_indicator
DIS001877	Hundredth monkey effect	http://en.wikipedia.org/wiki/Hundredth_monkey_effect
DIS001878	Crown shyness	http://en.wikipedia.org/wiki/Crown_shyness
DIS001879	Domino effect	http://en.wikipedia.org/wiki/Domino_effect
DIS001880	Hyperthyroxinemia	http://en.wikipedia.org/wiki/Hyperthyroxinemia
DIS001881	Reverse echo	http://en.wikipedia.org/wiki/Reverse_echo
DIS001882	Anticipation (genetics)	http://en.wikipedia.org/wiki/Anticipation_(genetics)
DIS001883	Stagnation pressure	http://en.wikipedia.org/wiki/Stagnation_pressure
DIS001884	Rapid phase transition	http://en.wikipedia.org/wiki/Rapid_phase_transition
DIS001885	Perforating folliculitis	http://en.wikipedia.org/wiki/Perforating_folliculitis
DIS001886	Hygroscopy	http://en.wikipedia.org/wiki/Hygroscopy
DIS001887	McMurry reaction	http://en.wikipedia.org/wiki/McMurry_reaction
DIS001888	Reticulohistiocytosis	http://en.wikipedia.org/wiki/Reticulohistiocytosis
