disease_id	name	url	code_id	name
DIS004286	Adiposis dolorosa	http://en.wikipedia.org/wiki/Adiposis_dolorosa	272.8	IDC-9
DIS004286	Adiposis dolorosa	http://en.wikipedia.org/wiki/Adiposis_dolorosa	839	eMedicine
DIS004286	Adiposis dolorosa	http://en.wikipedia.org/wiki/Adiposis_dolorosa	D000274	MeSH
DIS004286	Adiposis dolorosa	http://en.wikipedia.org/wiki/Adiposis_dolorosa	E88.2	IDC-10
DIS004287	Twin-to-twin transfusion syndrome	http://en.wikipedia.org/wiki/Twin-to-twin_transfusion_syndrome	1595	MedlinePlus
DIS004287	Twin-to-twin transfusion syndrome	http://en.wikipedia.org/wiki/Twin-to-twin_transfusion_syndrome	3410	eMedicine
DIS004287	Twin-to-twin transfusion syndrome	http://en.wikipedia.org/wiki/Twin-to-twin_transfusion_syndrome	762.3	IDC-9
DIS004287	Twin-to-twin transfusion syndrome	http://en.wikipedia.org/wiki/Twin-to-twin_transfusion_syndrome	772.0	IDC-9
DIS004287	Twin-to-twin transfusion syndrome	http://en.wikipedia.org/wiki/Twin-to-twin_transfusion_syndrome	D005330	MeSH
DIS004287	Twin-to-twin transfusion syndrome	http://en.wikipedia.org/wiki/Twin-to-twin_transfusion_syndrome	O43.0,P02.3,P50.3	IDC-10
DIS004288	Pemphigus vulgaris	http://en.wikipedia.org/wiki/Pemphigus_vulgaris	169610	OMIM
DIS004288	Pemphigus vulgaris	http://en.wikipedia.org/wiki/Pemphigus_vulgaris	882	MedlinePlus
DIS004288	Pemphigus vulgaris	http://en.wikipedia.org/wiki/Pemphigus_vulgaris	L10.0	IDC-10
DIS004289	Enolase deficiency	http://en.wikipedia.org/wiki/Enolase_deficiency	172430	OMIM
DIS004289	Enolase deficiency	http://en.wikipedia.org/wiki/Enolase_deficiency	E74.0	IDC-10
DIS004290	Schmorl's nodes	http://en.wikipedia.org/wiki/Schmorl's_nodes	722.30	IDC-9
DIS004290	Schmorl's nodes	http://en.wikipedia.org/wiki/Schmorl's_nodes	M51.4	IDC-10
DIS004291	Barth syndrome	http://en.wikipedia.org/wiki/Barth_syndrome	302060	OMIM
DIS004291	Barth syndrome	http://en.wikipedia.org/wiki/Barth_syndrome	759.89	IDC-9
DIS004291	Barth syndrome	http://en.wikipedia.org/wiki/Barth_syndrome	D056889	MeSH
DIS004291	Barth syndrome	http://en.wikipedia.org/wiki/Barth_syndrome	E78	IDC-10
DIS004292	Myasthenia gravis	http://en.wikipedia.org/wiki/Myasthenia_gravis	(in crisis)	IDC-9
DIS004292	Myasthenia gravis	http://en.wikipedia.org/wiki/Myasthenia_gravis	232	eMedicine
DIS004292	Myasthenia gravis	http://en.wikipedia.org/wiki/Myasthenia_gravis	254200	OMIM
DIS004292	Myasthenia gravis	http://en.wikipedia.org/wiki/Myasthenia_gravis	358.0	IDC-9
DIS004292	Myasthenia gravis	http://en.wikipedia.org/wiki/Myasthenia_gravis	358.01	IDC-9
DIS004292	Myasthenia gravis	http://en.wikipedia.org/wiki/Myasthenia_gravis	712	MedlinePlus
DIS004292	Myasthenia gravis	http://en.wikipedia.org/wiki/Myasthenia_gravis	D009157	MeSH
DIS004292	Myasthenia gravis	http://en.wikipedia.org/wiki/Myasthenia_gravis	G70.0	IDC-10
DIS004292	Myasthenia gravis	http://en.wikipedia.org/wiki/Myasthenia_gravis	ParseResult(232,None,None)	eMedicine
DIS004293	Urethral caruncle	http://en.wikipedia.org/wiki/Urethral_caruncle	13554	DiseasesDB
DIS004293	Urethral caruncle	http://en.wikipedia.org/wiki/Urethral_caruncle	599.3	IDC-9
DIS004293	Urethral caruncle	http://en.wikipedia.org/wiki/Urethral_caruncle	N36.2	IDC-10
DIS004294	Foot-and-mouth disease	http://en.wikipedia.org/wiki/Foot-and-mouth_disease	(ILDSB08.820)	IDC-10
DIS004294	Foot-and-mouth disease	http://en.wikipedia.org/wiki/Foot-and-mouth_disease	078.4	IDC-9
DIS004294	Foot-and-mouth disease	http://en.wikipedia.org/wiki/Foot-and-mouth_disease	31707	DiseasesDB
DIS004294	Foot-and-mouth disease	http://en.wikipedia.org/wiki/Foot-and-mouth_disease	B08.8	IDC-10
DIS004294	Foot-and-mouth disease	http://en.wikipedia.org/wiki/Foot-and-mouth_disease	B08.8(ILDSB08.820)	IDC-10
DIS004294	Foot-and-mouth disease	http://en.wikipedia.org/wiki/Foot-and-mouth_disease	D005536	MeSH
DIS004295	Uveal melanoma	http://en.wikipedia.org/wiki/Uveal_melanoma	1022	MedlinePlus
DIS004295	Uveal melanoma	http://en.wikipedia.org/wiki/Uveal_melanoma	155720	OMIM
DIS004295	Uveal melanoma	http://en.wikipedia.org/wiki/Uveal_melanoma	190	IDC-9
DIS004295	Uveal melanoma	http://en.wikipedia.org/wiki/Uveal_melanoma	2614	DiseasesDB
DIS004295	Uveal melanoma	http://en.wikipedia.org/wiki/Uveal_melanoma	403	eMedicine
DIS004295	Uveal melanoma	http://en.wikipedia.org/wiki/Uveal_melanoma	C69	IDC-10
DIS004295	Uveal melanoma	http://en.wikipedia.org/wiki/Uveal_melanoma	C69.	IDC-10
DIS004295	Uveal melanoma	http://en.wikipedia.org/wiki/Uveal_melanoma	D014604	MeSH
DIS004296	Shock (circulatory)	http://en.wikipedia.org/wiki/Shock_(circulatory)	39	MedlinePlus
DIS004296	Shock (circulatory)	http://en.wikipedia.org/wiki/Shock_(circulatory)	531	eMedicine
DIS004296	Shock (circulatory)	http://en.wikipedia.org/wiki/Shock_(circulatory)	785.50	IDC-9
DIS004296	Shock (circulatory)	http://en.wikipedia.org/wiki/Shock_(circulatory)	ParseResult(531,None,None)	eMedicine
DIS004296	Shock (circulatory)	http://en.wikipedia.org/wiki/Shock_(circulatory)	R57	IDC-10
DIS004296	Shock (circulatory)	http://en.wikipedia.org/wiki/Shock_(circulatory)	R57.	IDC-10
DIS004297	Thyroglossal cyst	http://en.wikipedia.org/wiki/Thyroglossal_cyst	188455	OMIM
DIS004297	Thyroglossal cyst	http://en.wikipedia.org/wiki/Thyroglossal_cyst	283	eMedicine
DIS004297	Thyroglossal cyst	http://en.wikipedia.org/wiki/Thyroglossal_cyst	759.2	IDC-9
DIS004297	Thyroglossal cyst	http://en.wikipedia.org/wiki/Thyroglossal_cyst	D013955	MeSH
DIS004297	Thyroglossal cyst	http://en.wikipedia.org/wiki/Thyroglossal_cyst	Q89.2	IDC-10
DIS004298	Lichen striatus	http://en.wikipedia.org/wiki/Lichen_striatus	1111723	eMedicine
DIS004298	Lichen striatus	http://en.wikipedia.org/wiki/Lichen_striatus	31402	DiseasesDB
DIS004298	Lichen striatus	http://en.wikipedia.org/wiki/Lichen_striatus	697.8	IDC-9
DIS004298	Lichen striatus	http://en.wikipedia.org/wiki/Lichen_striatus	L44.2	IDC-10
DIS004299	Exotropia	http://en.wikipedia.org/wiki/Exotropia	378.1	IDC-9
DIS004299	Exotropia	http://en.wikipedia.org/wiki/Exotropia	37815	IDC-9
DIS004299	Exotropia	http://en.wikipedia.org/wiki/Exotropia	H50.1	IDC-10
DIS004299	Exotropia	http://en.wikipedia.org/wiki/Exotropia	H50.1,H50.3	IDC-10
DIS004299	Exotropia	http://en.wikipedia.org/wiki/Exotropia	H50.3	IDC-10
DIS004300	Ligamentous laxity	http://en.wikipedia.org/wiki/Ligamentous_laxity	728.4	IDC-9
DIS004300	Ligamentous laxity	http://en.wikipedia.org/wiki/Ligamentous_laxity	M24.2	IDC-10
DIS004301	Ecthyma gangrenosum	http://en.wikipedia.org/wiki/Ecthyma_gangrenosum	539	eMedicine
DIS004302	Ictal headache	http://en.wikipedia.org/wiki/Ictal_headache	G44.82	IDC-10
DIS004303	Lassa fever	http://en.wikipedia.org/wiki/Lassa_fever	078.8	IDC-9
DIS004303	Lassa fever	http://en.wikipedia.org/wiki/Lassa_fever	A96.2	IDC-10
DIS004303	Lassa fever	http://en.wikipedia.org/wiki/Lassa_fever	D007835	MeSH
DIS004304	Gnathitis	http://en.wikipedia.org/wiki/Gnathitis	526.4	IDC-9
DIS004304	Gnathitis	http://en.wikipedia.org/wiki/Gnathitis	K10.2	IDC-10
DIS004305	Melanoma	http://en.wikipedia.org/wiki/Melanoma	155600	OMIM
DIS004305	Melanoma	http://en.wikipedia.org/wiki/Melanoma	172.9	IDC-9
DIS004305	Melanoma	http://en.wikipedia.org/wiki/Melanoma	257	eMedicine
DIS004305	Melanoma	http://en.wikipedia.org/wiki/Melanoma	850	MedlinePlus
DIS004305	Melanoma	http://en.wikipedia.org/wiki/Melanoma	C43	IDC-10
DIS004305	Melanoma	http://en.wikipedia.org/wiki/Melanoma	C43.	IDC-10
DIS004305	Melanoma	http://en.wikipedia.org/wiki/Melanoma	D008545	MeSH
DIS004305	Melanoma	http://en.wikipedia.org/wiki/Melanoma	D03	IDC-10
DIS004306	Central giant-cell granuloma	http://en.wikipedia.org/wiki/Central_giant-cell_granuloma	526.3	IDC-9
DIS004306	Central giant-cell granuloma	http://en.wikipedia.org/wiki/Central_giant-cell_granuloma	K10.1	IDC-10
DIS004307	Chorioamnionitis	http://en.wikipedia.org/wiki/Chorioamnionitis	31882	DiseasesDB
DIS004307	Chorioamnionitis	http://en.wikipedia.org/wiki/Chorioamnionitis	658.4	IDC-9
DIS004307	Chorioamnionitis	http://en.wikipedia.org/wiki/Chorioamnionitis	762.7	IDC-9
DIS004307	Chorioamnionitis	http://en.wikipedia.org/wiki/Chorioamnionitis	89	eMedicine
DIS004307	Chorioamnionitis	http://en.wikipedia.org/wiki/Chorioamnionitis	D002821	MeSH
DIS004307	Chorioamnionitis	http://en.wikipedia.org/wiki/Chorioamnionitis	O41.1	IDC-10
DIS004307	Chorioamnionitis	http://en.wikipedia.org/wiki/Chorioamnionitis	O41.1,P02.7	IDC-10
DIS004307	Chorioamnionitis	http://en.wikipedia.org/wiki/Chorioamnionitis	P02.7	IDC-10
DIS004308	Mucormycosis	http://en.wikipedia.org/wiki/Mucormycosis	117.7	IDC-9
DIS004308	Mucormycosis	http://en.wikipedia.org/wiki/Mucormycosis	649	MedlinePlus
DIS004308	Mucormycosis	http://en.wikipedia.org/wiki/Mucormycosis	B46.0-B46.5	IDC-10
DIS004308	Mucormycosis	http://en.wikipedia.org/wiki/Mucormycosis	D009091	MeSH
DIS004309	Splenic disease	http://en.wikipedia.org/wiki/Splenic_disease	289.4	IDC-9
DIS004309	Splenic disease	http://en.wikipedia.org/wiki/Splenic_disease	289.5	IDC-9
DIS004309	Splenic disease	http://en.wikipedia.org/wiki/Splenic_disease	759.0	IDC-9
DIS004309	Splenic disease	http://en.wikipedia.org/wiki/Splenic_disease	D013158	MeSH
DIS004309	Splenic disease	http://en.wikipedia.org/wiki/Splenic_disease	D73,Q89.0	IDC-10
DIS004310	Bicuspid aortic valve	http://en.wikipedia.org/wiki/Bicuspid_aortic_valve	109730	OMIM
DIS004310	Bicuspid aortic valve	http://en.wikipedia.org/wiki/Bicuspid_aortic_valve	2486	eMedicine
DIS004310	Bicuspid aortic valve	http://en.wikipedia.org/wiki/Bicuspid_aortic_valve	7325	MedlinePlus
DIS004310	Bicuspid aortic valve	http://en.wikipedia.org/wiki/Bicuspid_aortic_valve	746.4	IDC-9
DIS004310	Bicuspid aortic valve	http://en.wikipedia.org/wiki/Bicuspid_aortic_valve	ParseResult(2486,None,None)	eMedicine
DIS004311	Chondromalacia patellae	http://en.wikipedia.org/wiki/Chondromalacia_patellae	452	MedlinePlus
DIS004311	Chondromalacia patellae	http://en.wikipedia.org/wiki/Chondromalacia_patellae	717.7	IDC-9
DIS004311	Chondromalacia patellae	http://en.wikipedia.org/wiki/Chondromalacia_patellae	D046789	MeSH
DIS004311	Chondromalacia patellae	http://en.wikipedia.org/wiki/Chondromalacia_patellae	M22.4	IDC-10
DIS004312	Uterine fibroid	http://en.wikipedia.org/wiki/Uterine_fibroid	150699	OMIM
DIS004312	Uterine fibroid	http://en.wikipedia.org/wiki/Uterine_fibroid	218	IDC-9
DIS004312	Uterine fibroid	http://en.wikipedia.org/wiki/Uterine_fibroid	777	eMedicine
DIS004312	Uterine fibroid	http://en.wikipedia.org/wiki/Uterine_fibroid	914	MedlinePlus
DIS004312	Uterine fibroid	http://en.wikipedia.org/wiki/Uterine_fibroid	D007889	MeSH
DIS004312	Uterine fibroid	http://en.wikipedia.org/wiki/Uterine_fibroid	D25	IDC-10
DIS004312	Uterine fibroid	http://en.wikipedia.org/wiki/Uterine_fibroid	D25.	IDC-10
DIS004312	Uterine fibroid	http://en.wikipedia.org/wiki/Uterine_fibroid	ParseResult(777,None,None)	eMedicine
DIS004313	Cavernous venous malformation	http://en.wikipedia.org/wiki/Cavernous_venous_malformation	116860	OMIM
DIS004314	Omphalocele	http://en.wikipedia.org/wiki/Omphalocele	164750	OMIM
DIS004314	Omphalocele	http://en.wikipedia.org/wiki/Omphalocele	483	eMedicine
DIS004314	Omphalocele	http://en.wikipedia.org/wiki/Omphalocele	756.72	IDC-9
DIS004314	Omphalocele	http://en.wikipedia.org/wiki/Omphalocele	994	MedlinePlus
DIS004314	Omphalocele	http://en.wikipedia.org/wiki/Omphalocele	D006554	MeSH
DIS004314	Omphalocele	http://en.wikipedia.org/wiki/Omphalocele	Q79.2	IDC-10
DIS004315	Neuromyotonia	http://en.wikipedia.org/wiki/Neuromyotonia	333.90	IDC-9
DIS004315	Neuromyotonia	http://en.wikipedia.org/wiki/Neuromyotonia	D020386	MeSH
DIS004315	Neuromyotonia	http://en.wikipedia.org/wiki/Neuromyotonia	G71.1	IDC-10
DIS004316	Braxton Hicks contractions	http://en.wikipedia.org/wiki/Braxton_Hicks_contractions	32873	DiseasesDB
DIS004316	Braxton Hicks contractions	http://en.wikipedia.org/wiki/Braxton_Hicks_contractions	644.1	IDC-9
DIS004316	Braxton Hicks contractions	http://en.wikipedia.org/wiki/Braxton_Hicks_contractions	O47	IDC-10
DIS004316	Braxton Hicks contractions	http://en.wikipedia.org/wiki/Braxton_Hicks_contractions	O47.	IDC-10
DIS004317	Osteochondroma	http://en.wikipedia.org/wiki/Osteochondroma	1256477	eMedicine
DIS004317	Osteochondroma	http://en.wikipedia.org/wiki/Osteochondroma	D015831	MeSH
DIS004317	Osteochondroma	http://en.wikipedia.org/wiki/Osteochondroma	D16	IDC-10
DIS004318	Conjunctivitis	http://en.wikipedia.org/wiki/Conjunctivitis	1010	MedlinePlus
DIS004318	Conjunctivitis	http://en.wikipedia.org/wiki/Conjunctivitis	110	eMedicine
DIS004318	Conjunctivitis	http://en.wikipedia.org/wiki/Conjunctivitis	372.0	IDC-9
DIS004318	Conjunctivitis	http://en.wikipedia.org/wiki/Conjunctivitis	D003231	MeSH
DIS004318	Conjunctivitis	http://en.wikipedia.org/wiki/Conjunctivitis	H10	IDC-10
DIS004318	Conjunctivitis	http://en.wikipedia.org/wiki/Conjunctivitis	ParseResult(110,None,None)	eMedicine
DIS004319	Follicular cyst of ovary	http://en.wikipedia.org/wiki/Follicular_cyst_of_ovary	620.0	IDC-9
DIS004319	Follicular cyst of ovary	http://en.wikipedia.org/wiki/Follicular_cyst_of_ovary	N83.0	IDC-10
DIS004320	Angiolymphoid hyperplasia with eosinophilia	http://en.wikipedia.org/wiki/Angiolymphoid_hyperplasia_with_eosinophilia	1082603	eMedicine
DIS004320	Angiolymphoid hyperplasia with eosinophilia	http://en.wikipedia.org/wiki/Angiolymphoid_hyperplasia_with_eosinophilia	L98.8 (ILDSL98.812)	IDC-10
DIS004321	Superficial pustular folliculitis	http://en.wikipedia.org/wiki/Superficial_pustular_folliculitis	L01.0	IDC-10
DIS004322	Hypertrophy	http://en.wikipedia.org/wiki/Hypertrophy	D006984	MeSH
DIS004323	Congenital hemolytic anemia	http://en.wikipedia.org/wiki/Congenital_hemolytic_anemia	282	IDC-9
DIS004323	Congenital hemolytic anemia	http://en.wikipedia.org/wiki/Congenital_hemolytic_anemia	D000745	MeSH
DIS004323	Congenital hemolytic anemia	http://en.wikipedia.org/wiki/Congenital_hemolytic_anemia	D55-D58	IDC-10
DIS004323	Congenital hemolytic anemia	http://en.wikipedia.org/wiki/Congenital_hemolytic_anemia	D55.	IDC-10
DIS004323	Congenital hemolytic anemia	http://en.wikipedia.org/wiki/Congenital_hemolytic_anemia	D58.	IDC-10
DIS004324	Hematochezia	http://en.wikipedia.org/wiki/Hematochezia	578.1	IDC-9
DIS004324	Hematochezia	http://en.wikipedia.org/wiki/Hematochezia	D006471	MeSH
DIS004325	Aphasia	http://en.wikipedia.org/wiki/Aphasia	315.31	IDC-9
DIS004325	Aphasia	http://en.wikipedia.org/wiki/Aphasia	315.32	IDC-9
DIS004325	Aphasia	http://en.wikipedia.org/wiki/Aphasia	3204	MedlinePlus
DIS004325	Aphasia	http://en.wikipedia.org/wiki/Aphasia	4024	DiseasesDB
DIS004325	Aphasia	http://en.wikipedia.org/wiki/Aphasia	437	eMedicine
DIS004325	Aphasia	http://en.wikipedia.org/wiki/Aphasia	438.11	IDC-9
DIS004325	Aphasia	http://en.wikipedia.org/wiki/Aphasia	438.12	IDC-9
DIS004325	Aphasia	http://en.wikipedia.org/wiki/Aphasia	784.3	IDC-9
DIS004325	Aphasia	http://en.wikipedia.org/wiki/Aphasia	784.5	IDC-9
DIS004325	Aphasia	http://en.wikipedia.org/wiki/Aphasia	D001037	MeSH
DIS004325	Aphasia	http://en.wikipedia.org/wiki/Aphasia	F80.0-F80.2,R47.0	IDC-10
DIS004325	Aphasia	http://en.wikipedia.org/wiki/Aphasia	F80.1	IDC-10
DIS004325	Aphasia	http://en.wikipedia.org/wiki/Aphasia	F80.1,F80.2,R47.0	IDC-10
DIS004325	Aphasia	http://en.wikipedia.org/wiki/Aphasia	F80.2	IDC-10
DIS004325	Aphasia	http://en.wikipedia.org/wiki/Aphasia	R47.0	IDC-10
DIS004326	Central pontine myelinolysis	http://en.wikipedia.org/wiki/Central_pontine_myelinolysis	50	eMedicine
DIS004326	Central pontine myelinolysis	http://en.wikipedia.org/wiki/Central_pontine_myelinolysis	775	MedlinePlus
DIS004326	Central pontine myelinolysis	http://en.wikipedia.org/wiki/Central_pontine_myelinolysis	D017590	MeSH
DIS004326	Central pontine myelinolysis	http://en.wikipedia.org/wiki/Central_pontine_myelinolysis	G37.2	IDC-10
DIS004327	Addison's disease	http://en.wikipedia.org/wiki/Addison's_disease	255.4	IDC-9
DIS004327	Addison's disease	http://en.wikipedia.org/wiki/Addison's_disease	378	MedlinePlus
DIS004327	Addison's disease	http://en.wikipedia.org/wiki/Addison's_disease	42	eMedicine
DIS004327	Addison's disease	http://en.wikipedia.org/wiki/Addison's_disease	E27.1-E27.2	IDC-10
DIS004328	Tinea capitis	http://en.wikipedia.org/wiki/Tinea_capitis	(ILDSB35.006)	IDC-10
DIS004328	Tinea capitis	http://en.wikipedia.org/wiki/Tinea_capitis	110.0	IDC-9
DIS004328	Tinea capitis	http://en.wikipedia.org/wiki/Tinea_capitis	420	eMedicine
DIS004328	Tinea capitis	http://en.wikipedia.org/wiki/Tinea_capitis	878	MedlinePlus
DIS004328	Tinea capitis	http://en.wikipedia.org/wiki/Tinea_capitis	B35.0	IDC-10
DIS004328	Tinea capitis	http://en.wikipedia.org/wiki/Tinea_capitis	B35.0(ILDSB35.006)	IDC-10
DIS004328	Tinea capitis	http://en.wikipedia.org/wiki/Tinea_capitis	D014006	MeSH
DIS004329	Hematosalpinx	http://en.wikipedia.org/wiki/Hematosalpinx	620.8	IDC-9
DIS004329	Hematosalpinx	http://en.wikipedia.org/wiki/Hematosalpinx	N83.6	IDC-10
DIS004330	Hip dysplasia	http://en.wikipedia.org/wiki/Hip_dysplasia	142700	OMIM
DIS004330	Hip dysplasia	http://en.wikipedia.org/wiki/Hip_dysplasia	456	eMedicine
DIS004330	Hip dysplasia	http://en.wikipedia.org/wiki/Hip_dysplasia	754.3	IDC-9
DIS004330	Hip dysplasia	http://en.wikipedia.org/wiki/Hip_dysplasia	971	MedlinePlus
DIS004330	Hip dysplasia	http://en.wikipedia.org/wiki/Hip_dysplasia	D006618	MeSH
DIS004330	Hip dysplasia	http://en.wikipedia.org/wiki/Hip_dysplasia	ParseResult(456,None,None)	eMedicine
DIS004330	Hip dysplasia	http://en.wikipedia.org/wiki/Hip_dysplasia	Q65	IDC-10
DIS004330	Hip dysplasia	http://en.wikipedia.org/wiki/Hip_dysplasia	Q65.	IDC-10
DIS004331	Giant-cell arteritis	http://en.wikipedia.org/wiki/Giant-cell_arteritis	187360	OMIM
DIS004331	Giant-cell arteritis	http://en.wikipedia.org/wiki/Giant-cell_arteritis	446.5	IDC-9
DIS004331	Giant-cell arteritis	http://en.wikipedia.org/wiki/Giant-cell_arteritis	448	MedlinePlus
DIS004331	Giant-cell arteritis	http://en.wikipedia.org/wiki/Giant-cell_arteritis	592	eMedicine
DIS004331	Giant-cell arteritis	http://en.wikipedia.org/wiki/Giant-cell_arteritis	D013700	MeSH
DIS004331	Giant-cell arteritis	http://en.wikipedia.org/wiki/Giant-cell_arteritis	M31.5	IDC-10
DIS004331	Giant-cell arteritis	http://en.wikipedia.org/wiki/Giant-cell_arteritis	M31.5-M31.6	IDC-10
DIS004331	Giant-cell arteritis	http://en.wikipedia.org/wiki/Giant-cell_arteritis	M31.6	IDC-10
DIS004331	Giant-cell arteritis	http://en.wikipedia.org/wiki/Giant-cell_arteritis	ParseResult(592,None,None)	eMedicine
DIS004332	Epiglottitis	http://en.wikipedia.org/wiki/Epiglottitis	169	eMedicine
DIS004332	Epiglottitis	http://en.wikipedia.org/wiki/Epiglottitis	464.3	IDC-9
DIS004332	Epiglottitis	http://en.wikipedia.org/wiki/Epiglottitis	476.1	IDC-9
DIS004332	Epiglottitis	http://en.wikipedia.org/wiki/Epiglottitis	605	MedlinePlus
DIS004332	Epiglottitis	http://en.wikipedia.org/wiki/Epiglottitis	D004826	MeSH
DIS004332	Epiglottitis	http://en.wikipedia.org/wiki/Epiglottitis	J05.1	IDC-10
DIS004333	Galactose epimerase deficiency	http://en.wikipedia.org/wiki/Galactose_epimerase_deficiency	230350	OMIM
DIS004333	Galactose epimerase deficiency	http://en.wikipedia.org/wiki/Galactose_epimerase_deficiency	E74.2	IDC-10
DIS004334	Tic disorder	http://en.wikipedia.org/wiki/Tic_disorder	29465	DiseasesDB
DIS004334	Tic disorder	http://en.wikipedia.org/wiki/Tic_disorder	307.2	IDC-9
DIS004334	Tic disorder	http://en.wikipedia.org/wiki/Tic_disorder	664	eMedicine
DIS004334	Tic disorder	http://en.wikipedia.org/wiki/Tic_disorder	D013981	MeSH
DIS004334	Tic disorder	http://en.wikipedia.org/wiki/Tic_disorder	F95	IDC-10
DIS004334	Tic disorder	http://en.wikipedia.org/wiki/Tic_disorder	F95.	IDC-10
DIS004334	Tic disorder	http://en.wikipedia.org/wiki/Tic_disorder	ParseResult(664,None,None)	eMedicine
DIS004335	Autoimmune autonomic ganglionopathy	http://en.wikipedia.org/wiki/Autoimmune_autonomic_ganglionopathy	G90.9, G13.0	IDC-10
DIS004336	Type I hypersensitivity	http://en.wikipedia.org/wiki/Type_I_hypersensitivity	D006969	MeSH
DIS004337	Type IV hypersensitivity	http://en.wikipedia.org/wiki/Type_IV_hypersensitivity	D006968	MeSH
DIS004338	Hyperplasia	http://en.wikipedia.org/wiki/Hyperplasia	3441	MedlinePlus
DIS004338	Hyperplasia	http://en.wikipedia.org/wiki/Hyperplasia	D006965	MeSH
DIS004339	Tenosynovitis	http://en.wikipedia.org/wiki/Tenosynovitis	1242	MedlinePlus
DIS004339	Tenosynovitis	http://en.wikipedia.org/wiki/Tenosynovitis	571	eMedicine
DIS004339	Tenosynovitis	http://en.wikipedia.org/wiki/Tenosynovitis	727.0	IDC-9
DIS004339	Tenosynovitis	http://en.wikipedia.org/wiki/Tenosynovitis	D013717	MeSH
DIS004339	Tenosynovitis	http://en.wikipedia.org/wiki/Tenosynovitis	M65	IDC-10
DIS004339	Tenosynovitis	http://en.wikipedia.org/wiki/Tenosynovitis	M65.	IDC-10
DIS004340	Volkmann's contracture	http://en.wikipedia.org/wiki/Volkmann's_contracture	1221	MedlinePlus
DIS004340	Volkmann's contracture	http://en.wikipedia.org/wiki/Volkmann's_contracture	578	eMedicine
DIS004340	Volkmann's contracture	http://en.wikipedia.org/wiki/Volkmann's_contracture	958.6	IDC-9
